"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Mississippi St.",53.804347826087,105,22.1669305586971,324,40.1869158878505,32,33.1521739130435,232
2026,"Mississippi Valley St.",42.7118644067797,331,22.6065640746289,331,25,302,26.1016949152542,320
2026,"Missouri",63.9175257731959,5,19.0226755806741,227,37.012987012987,72,45.360824742268,69
2026,"Missouri St.",42.9245283018868,328,19.606186089749,248,25.7142857142857,293,57.5471698113208,10
2026,"Monmouth",45.2631578947368,294,27.0651254581336,361,31.25,173,46.3157894736842,61
2026,"Montana",54.7222222222222,95,19.043588658485,229,24.4897959183673,317,40.5555555555556,120
2026,"Montana St.",52.5641025641026,137,16.2511542012927,125,22.7272727272727,334,20.5128205128205,352
2026,"Morehead St.",41.9597989949749,337,20.9591069597904,302,37.8787878787879,58,24.1206030150754,336
2026,"Morgan St.",45.2513966480447,295,19.0764220076771,233,38.0530973451327,56,41.8994413407821,101
2026,"Mount St. Mary's",49.7560975609756,199,25.4753889545992,357,25,302,35.1219512195122,203
2026,"Murray St.",57.9051383399209,39,17.2207605835924,157,35.7664233576642,96,44.2687747035573,80
2026,"N.C. State",64.5748987854251,3,14.9083054508492,77,37.7952755905512,60,43.7246963562753,83
2026,"NJIT",51.131221719457,164,20.3767950463309,283,25.5474452554745,295,38.0090497737557,162
2026,"Navy",51.8867924528302,151,20.6099095320832,291,26.1363636363636,285,41.5094339622642,104
2026,"Nebraska",59.3625498007968,22,12.591815320042,24,30.9352517985612,180,31.4741035856574,254
2026,"Nebraska Omaha",53.7280701754386,109,17.3709124071742,165,25,302,39.0350877192982,149
2026,"Nevada",46.2,275,12.5363778822476,22,38.2352941176471,51,51.2,30
2026,"New Hampshire",40.2366863905325,351,21.8898212331266,319,16.9642857142857,363,16.5680473372781,364
2026,"New Haven",46.692607003891,267,22.1884498480243,325,21.9512195121951,342,28.4046692607004,297
2026,"New Mexico",50.2100840336134,184,15.9843708374034,115,27.8571428571429,250,35.2941176470588,198
2026,"New Mexico St.",50,186,12.1742438653224,18,30.7692307692308,185,46.4285714285714,59
2026,"New Orleans",50.5813953488372,178,19.6170014012144,250,31.6831683168317,166,37.2093023255814,174
2026,"Niagara",50.9569377990431,169,16.8251995602505,142,20.1550387596899,351,34.4497607655502,210
2026,"Nicholls",42.1940928270042,333,18.6706162200978,212,27.7777777777778,255,31.6455696202532,251
2026,"Norfolk St.",40.5027932960894,350,18.8847773382672,219,35.3846153846154,100,30.7262569832402,264
2026,"North Alabama",47.2689075630252,254,17.3066522444565,161,32.2368421052632,152,35.7142857142857,192
2026,"North Carolina",55.9760956175299,72,14.7886732207378,71,40.5594405594406,29,49.003984063745,46
2026,"North Carolina A&T",47.9508196721311,239,19.7830248883216,264,28.2051282051282,242,45.0819672131148,70
2026,"North Carolina Central",37.0535714285714,363,17.425962830792,167,26.3473053892216,281,40.1785714285714,132
2026,"North Dakota",49.800796812749,198,13.2337970817781,41,22.0858895705521,339,31.0756972111554,259
2026,"North Dakota St.",46.25,274,14.0063199248441,51,35.9756097560976,89,25,328
2026,"North Florida",41.6666666666667,342,21.1640211640212,307,22.093023255814,338,26.984126984127,315
2026,"North Texas",44.7963800904977,305,17.6695788750368,181,33.8028169014084,129,35.7466063348416,190
2026,"Northeastern",48.5106382978723,228,15.4585898530535,95,29.3333333333333,214,40.4255319148936,126
2026,"Northern Arizona",40,353,16.4022107327509,131,28.2608695652174,240,14.0740740740741,365
2026,"Northern Colorado",55.6451612903226,77,24.224072672218,349,34.2857142857143,120,40.3225806451613,128
2026,"Northern Illinois",54.6583850931677,96,25.3910677850827,356,34.4827586206897,118,48.4472049689441,49
2026,"Northern Iowa",56.6265060240964,60,14.0306921390542,53,18.5567010309278,357,28.3132530120482,298
2026,"Northern Kentucky",42.9752066115703,327,23.2660615140566,340,29.4117647058824,212,22.3140495867769,344
2026,"Northwestern",58.695652173913,31,12.9972612913707,36,34.9593495934959,106,42.1739130434783,98
2026,"Northwestern St.",47.0779220779221,262,20.5483543396452,288,26.8041237113402,273,50,38
2026,"Notre Dame",57.8723404255319,41,17.8368294125677,186,39.0977443609023,41,37.0212765957447,177
2026,"Oakland",46.9262295081967,264,15.240795711311,86,24.5033112582781,316,27.8688524590164,304
2026,"Ohio",50.207468879668,185,16.8334263752308,144,24.822695035461,310,34.0248962655602,218
2026,"Ohio St.",61.244019138756,14,17.4413534490276,169,28.9719626168224,225,57.8947368421053,9
2026,"Oklahoma",57.7519379844961,44,15.892895702872,112,36.231884057971,83,31.3953488372093,257
2026,"Oklahoma St.",52.2304832713755,146,17.4637824965271,170,36.3636363636364,79,39.4052044609665,139
2026,"Old Dominion",49.0963855421687,216,21.1742059672762,308,29.7029702970297,206,34.3373493975904,214
2026,"Oral Roberts",45.2127659574468,297,16.7121966896995,139,21.7741935483871,346,36.1702127659574,187
2026,"Oregon",48,238,18.8511470745154,217,37.4149659863946,64,52.8888888888889,22
2026,"Oregon St.",51.2755102040816,161,20.3112511166486,279,28.9256198347107,226,53.0612244897959,21
2026,"Pacific",55.0595238095238,85,20.0746965452848,274,26.2135922330097,284,36.9047619047619,180
2026,"Penn",48.6413043478261,223,18.1621621621622,191,27.1186440677966,268,42.9347826086956,91
2026,"Penn St.",58.8983050847458,29,11.0036046291026,11,29.5081967213115,211,29.6610169491525,281
2026,"Pepperdine",41.4179104477612,346,15.8265955616721,108,34.8837209302326,108,32.089552238806,246
2026,"Pittsburgh",52.7075812274368,134,19.5290494610733,245,34.5238095238095,115,37.9061371841155,165
2026,"Portland",45.6521739130435,283,22.0311358399371,323,25.4545454545455,296,54.0372670807453,15
2026,"Portland St.",56.6666666666667,58,21.9792542753014,322,31.7307692307692,164,30.5555555555556,269
2026,"Prairie View A&M",41.7989417989418,341,16.3537575985798,127,18.2539682539683,359,30.6878306878307,266
2026,"Presbyterian",45.4022988505747,291,20.615336560987,292,34.5238095238095,115,41.3793103448276,107
2026,"Princeton",44.3181818181818,312,18.4704184704185,205,23.8095238095238,324,36.9318181818182,179
2026,"Providence",55,87,15.0537634408602,81,28.6666666666667,230,39.2592592592593,143
2026,"Purdue",56.9230769230769,56,12.8205128205128,31,42.6573426573427,18,29.6153846153846,282
2026,"Purdue Fort Wayne",45.6410256410256,284,15.6520766951758,101,21.9512195121951,342,22.0512820512821,347
2026,"Queens",53.765690376569,107,21.9631694542997,321,29.6296296296296,208,28.0334728033473,302
2026,"Quinnipiac",43.7022900763359,321,19.0565315411119,231,34.6153846153846,113,25.9541984732824,322
2026,"Radford",44.2231075697211,315,16.1040050325016,120,32.5714285714286,145,45.0199203187251,71
2026,"Rhode Island",52.3913043478261,142,18.0946349407401,189,38.5826771653543,48,40.4347826086956,125
2026,"Rice",45.2173913043478,296,18.9599888470654,224,34.3949044585987,119,36.9565217391304,178
2026,"Richmond",49.5614035087719,202,17.1957671957672,156,34.2105263157895,122,71.9298245614035,1
2026,"Rider",32.0175438596491,365,21.4436147807773,313,38.6363636363636,45,41.2280701754386,109
2026,"Robert Morris",56.0344827586207,70,27.9378383097608,363,41.5384615384615,24,25.8620689655172,324
2026,"Rutgers",51.1428571428571,163,15.4382470119522,92,44.0366972477064,12,50.8571428571429,35
2026,"SIUE",46.6666666666667,268,18.0720114333134,188,30.8724832214765,182,24.5833333333333,332
