"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Mount St. Mary's",45.1063829787234,69,12.3737603493768,345,28.5714285714286,121,45.1063829787234,294
2026,"Murray St.",46.4814814814815,92,21.0475962688352,69,36.6459627329193,290,30.3703703703704,85
2026,"N.C. State",46.1206896551724,86,20.3295074329762,91,27.1604938271605,94,43.5344827586207,266
2026,"NJIT",42.4242424242424,35,16.8635545211014,214,38.0681818181818,316,32.1969696969697,114
2026,"Navy",52.5568181818182,222,16.296207536996,235,32.3529411764706,202,35.7954545454545,174
2026,"Nebraska",44.1634241245136,55,20.2868135711787,92,30,155,19.0661478599222,9
2026,"Nebraska Omaha",53.5864978902954,244,17.0234941590307,204,35.3383458646617,270,43.8818565400844,273
2026,"Nevada",54.2372881355932,263,14.327289008283,306,24.1379310344828,42,32.6271186440678,122
2026,"New Hampshire",52.4844720496894,220,13.133892739876,335,27.6595744680851,105,53.416149068323,340
2026,"New Haven",51.7857142857143,196,17.3252279635258,191,29.6969696969697,145,31.0714285714286,97
2026,"New Mexico",45,66,23.4437438948584,25,28.5714285714286,121,33.6363636363636,140
2026,"New Mexico St.",49.0909090909091,139,19.7831462811489,107,28.125,111,30.9090909090909,93
2026,"New Orleans",43.6842105263158,47,10.2755721625409,361,31.6666666666667,183,46.3157894736842,300
2026,"Niagara",51.1574074074074,180,17.9723722575403,168,25.78125,62,31.0185185185185,96
2026,"Nicholls",52.9545454545455,228,20.8249180916476,74,37.593984962406,309,47.2727272727273,310
2026,"Norfolk St.",43.8650306748466,48,17.353579175705,190,31.8181818181818,187,43.558282208589,267
2026,"North Alabama",52.3809523809524,217,13.3405444384352,328,36.3013698630137,282,34.5238095238095,158
2026,"North Carolina",39.922480620155,8,17.1414166876733,200,25.4237288135593,56,29.0697674418605,74
2026,"North Carolina A&T",52.5423728813559,221,23.6119974473516,22,28.9473684210526,133,41.5254237288136,245
2026,"North Carolina Central",61.7521367521367,354,14.4598414978913,299,43.8461538461538,353,48.2905982905983,318
2026,"North Dakota",60.0467289719626,343,24.0922972514421,16,31.8965517241379,192,49.5327102803738,321
2026,"North Dakota St.",53.9130434782609,255,22.5467589034076,35,31.496062992126,180,31.304347826087,101
2026,"North Florida",55.2631578947368,285,17.9573512906846,169,62.8205128205128,365,34.2105263157895,149
2026,"North Texas",44.5544554455446,62,20.81083734171,75,36.8794326241135,298,52.970297029703,335
2026,"Northeastern",51.3574660633484,186,20.851121197142,73,28.125,111,32.579185520362,120
2026,"Northern Arizona",53.3333333333333,237,17.1153503298271,201,35.7142857142857,278,35.8333333333333,175
2026,"Northern Colorado",41.7808219178082,27,13.3232399697199,329,30,155,41.0958904109589,236
2026,"Northern Illinois",57.5842696629214,322,16.776241215144,218,37.6344086021505,312,43.8202247191011,272
2026,"Northern Iowa",43.0817610062893,38,25.0548073911682,9,29.8076923076923,148,30.188679245283,82
2026,"Northern Kentucky",62.3853211009174,359,21.1509650127787,66,35.1851851851852,262,42.2018348623853,254
2026,"Northwestern",41.9831223628692,29,20.4242677435826,88,31.8471337579618,190,25.3164556962025,34
2026,"Northwestern St.",58.3798882681564,328,17.2032734006332,195,43,349,45.8100558659218,296
2026,"Notre Dame",45.5752212389381,76,17.8368294125677,173,23.6486486486486,35,33.6283185840708,138
2026,"Oakland",59.8540145985401,342,10.6331132869611,356,36.6906474820144,292,22.2627737226277,18
2026,"Ohio",57.0564516129032,314,16.8334263752308,216,37.1428571428571,303,36.6935483870968,187
2026,"Ohio St.",50.4132231404959,163,16.7436993110665,223,23.0769230769231,29,26.8595041322314,48
2026,"Oklahoma",51.87265917603,200,14.1654070395163,311,33.1210191082803,223,23.9700374531835,21
2026,"Oklahoma St.",41.6015625,26,18.0988291327644,165,22.2857142857143,23,30.859375,92
2026,"Old Dominion",50.5649717514124,167,14.436958614052,302,33.9622641509434,236,44.6327683615819,287
2026,"Oral Roberts",55.3475935828877,287,19.7118217365686,109,35.5140186915888,277,44.3850267379679,281
2026,"Oregon",45,66,19.5625111150631,112,29.0322580645161,135,28.75,67
2026,"Oregon St.",49.5614035087719,148,16.9260425972072,208,35.0746268656716,259,38.1578947368421,207
2026,"Pacific",43.6170212765957,46,13.5387488328665,323,29.9270072992701,153,43.6170212765957,269
2026,"Penn",54.228855721393,262,17.7297297297297,181,35.0877192982456,260,30.3482587064677,84
2026,"Penn St.",48.6301369863014,129,21.6277746158224,55,25.9842519685039,66,21.0045662100457,13
2026,"Pepperdine",54.3859649122807,269,20.6433855152245,80,37.3134328358209,306,44.7368421052632,289
2026,"Pittsburgh",41.2891986062718,25,15.3227926540729,271,24.6153846153846,46,30.6620209059233,91
2026,"Portland",47.3684210526316,106,20.2326757713708,94,35.2941176470588,264,31.5789473684211,102
2026,"Portland St.",52.3391812865497,216,20.1850294365013,95,34.3137254901961,246,52.6315789473684,334
2026,"Prairie View A&M",56.8877551020408,313,16.3537575985798,233,39.8230088495575,335,47.4489795918367,311
2026,"Presbyterian",47.9553903345725,120,16.5547399656411,227,35.3293413173653,268,44.6096654275093,286
2026,"Princeton",54.2857142857143,266,15.6998556998557,257,25.4901960784314,60,40,227
2026,"Providence",52.3214285714286,215,13.8248847926267,320,26.7857142857143,81,33.5714285714286,137
2026,"Purdue",47.2324723247232,103,12.8205128205128,343,31.0975609756098,175,15.8671586715867,2
2026,"Purdue Fort Wayne",63.8121546961326,364,21.9129073732461,47,34.5238095238095,251,26.5193370165746,45
2026,"Queens",48.8636363636364,132,15.5431660753506,264,36.5853658536585,288,36.7424242424242,188
2026,"Quinnipiac",51.5748031496063,192,15.9938746862904,242,34.0277777777778,238,32.6771653543307,124
2026,"Radford",52.7426160337553,224,16.7750052421891,220,36.734693877551,294,59.915611814346,357
2026,"Rhode Island",47.5225225225225,114,25.6943816158509,8,36.4864864864865,285,36.4864864864865,180
2026,"Rice",52.2222222222222,212,17.4729308982759,185,35.3383458646617,270,42.6666666666667,257
2026,"Richmond",47.4358974358974,112,13.2275132275132,332,22.0779220779221,21,52.991452991453,336
2026,"Rider",50,153,9.9559640053609,364,48.8372093023256,363,52.34375,333
2026,"Robert Morris",53.125,233,13.2704731971364,331,35.2941176470588,264,67.8571428571429,363
2026,"Rutgers",44.1860465116279,57,20.4183266932271,89,29.5652173913043,143,27.3255813953488,52
2026,"SIUE",44.140625,53,14.0150292748144,314,32.9411764705882,220,27.34375,53
2026,"SMU",48.9669421487603,136,19.4917034236505,115,32.258064516129,198,41.3223140495868,242
2026,"Sacramento St.",50,153,15.078336670986,276,30,155,41.0112359550562,235
2026,"Sacred Heart",61.4973262032086,351,17.1971099301367,197,37.6237623762376,311,28.3422459893048,62
2026,"Saint Francis",63.1016042780749,361,19.0238931038388,132,37.1134020618557,302,34.2245989304813,151
